t,ch1,ch1_marked,ch1_ai_marked
170.073,0.40132,0,1.0
170.074,0.40898,0,1.0
170.075,0.42688,0,1.0
170.076,0.40387,0,1.0
170.077,0.39876,0,1.0
170.078,0.3962,0,1.0
170.079,0.4141,0,1.0
170.08,0.40898,0,1.0
170.081,0.40132,0,1.0
170.082,0.3962,0,1.0
170.083,0.41154,0,1.0
170.084,0.41154,0,1.0
170.085,0.38598,0,1.0
170.086,0.39365,0,1.0
170.087,0.3962,0,1.0
170.088,0.40898,0,1.0
170.089,0.38087,0,1.0
170.09,0.40643,0,1.0
170.091,0.37831,0,0.0
170.092,0.37831,0,0.0
170.093,0.38087,0,0.0
170.094,0.38854,0,0.0
170.095,0.38087,0,0.0
170.096,0.38598,0,0.0
170.097,0.38854,0,0.0
170.098,0.36809,0,0.0
170.099,0.38342,0,0.0
170.1,0.39365,0,0.0
170.101,0.38342,0,0.0
170.102,0.3962,0,0.0
170.103,0.38854,0,0.0
170.104,0.37831,0,0.0
170.105,0.37831,0,0.0
170.106,0.3732,0,0.0
170.107,0.39365,0,0.0
170.108,0.38087,0,0.0
170.109,0.3732,0,0.0
170.11,0.38087,0,0.0
170.111,0.38854,0,0.0
170.112,0.3732,0,0.0
170.113,0.36809,0,0.0
170.114,0.38598,0,0.0
170.115,0.37831,0,0.0
170.116,0.38342,0,0.0
170.117,0.39109,0,0.0
170.118,0.3962,0,0.0
170.119,0.38598,0,0.0
170.12,0.34764,0,0.0
170.121,0.34764,0,0.0
170.122,0.36809,0,0.0
170.123,0.37831,0,0.0
170.124,0.3732,0,0.0
170.125,0.36553,0,0.0
170.126,0.36809,0,0.0
170.127,0.38342,0,0.0
170.128,0.40132,0,0.0
170.129,0.38854,0,0.0
170.13,0.36553,0,0.0
170.131,0.35786,0,0.0
170.132,0.36809,0,0.0
170.133,0.3732,0,0.0
170.134,0.38087,0,0.0
170.135,0.3732,0,0.0
170.136,0.36297,0,0.0
170.137,0.37575,0,0.0
170.138,0.38087,0,0.0
170.139,0.37064,0,0.0
170.14,0.3732,0,0.0
170.141,0.3732,0,0.0
170.142,0.36297,0,0.0
170.143,0.35786,0,0.0
170.144,0.35786,0,0.0
170.145,0.36809,0,0.0
170.146,0.37064,0,0.0
170.147,0.37064,0,0.0
170.148,0.37575,0,0.0
170.149,0.36809,0,0.0
170.15,0.35275,0,0.0
170.151,0.3732,0,0.0
170.152,0.36297,0,0.0
170.153,0.39109,0,0.0
170.154,0.35531,0,0.0
170.155,0.35531,0,0.0
170.156,0.36297,0,0.0
170.157,0.35019,0,0.0
170.158,0.35275,0,0.0
170.159,0.34252,0,0.0
170.16,0.3732,0,0.0
170.161,0.36042,0,0.0
170.162,0.35786,0,0.0
170.163,0.35786,0,0.0
170.164,0.3732,0,0.0
170.165,0.36809,0,0.0
170.166,0.35275,0,0.0
170.167,0.36297,0,0.0
170.168,0.33741,0,0.0
170.169,0.35019,0,0.0
170.17,0.34764,0,0.0
170.171,0.35786,0,0.0
170.172,0.36297,0,0.0
170.173,0.34252,0,0.0
170.174,0.35275,0,0.0
170.175,0.38087,0,0.0
170.176,0.36042,0,0.0
170.177,0.34252,0,0.0
170.178,0.34764,0,0.0
170.179,0.35019,0,0.0
170.18,0.34508,0,0.0
170.181,0.35275,0,0.0
170.182,0.38342,0,0.0
170.183,0.33741,0,0.0
170.184,0.34764,0,0.0
170.185,0.36297,0,0.0
170.186,0.34508,0,0.0
170.187,0.35275,0,0.0
170.188,0.35275,0,0.0
170.189,0.3732,0,0.0
170.19,0.36042,0,0.0
170.191,0.35275,0,0.0
170.192,0.35531,0,0.0
170.193,0.36297,0,0.0
170.194,0.35531,0,0.0
170.195,0.34764,0,0.0
170.196,0.34252,0,0.0
170.197,0.35531,0,0.0
170.198,0.34764,0,0.0
170.199,0.36297,0,0.0
170.2,0.35019,0,0.0
170.201,0.36553,0,0.0
170.202,0.35786,0,0.0
170.203,0.34764,0,0.0
170.204,0.35531,0,0.0
170.205,0.35019,0,0.0
170.206,0.32463,0,0.0
170.207,0.33997,0,0.0
170.208,0.36809,0,0.0
170.209,0.35786,0,0.0
170.21,0.34764,0,0.0
170.211,0.36042,0,0.0
170.212,0.35019,0,0.0
170.213,0.35275,0,0.0
170.214,0.35531,0,0.0
170.215,0.36553,0,0.0
170.216,0.35531,0,0.0
170.217,0.35275,0,0.0
170.218,0.35019,0,0.0
170.219,0.33741,0,0.0
170.22,0.34508,0,0.0
170.221,0.35019,0,0.0
170.222,0.33997,0,0.0
170.223,0.35786,0,0.0
170.224,0.36297,0,0.0
170.225,0.35019,0,0.0
170.226,0.34252,0,0.0
170.227,0.35531,0,0.0
170.228,0.34508,0,0.0
170.229,0.37575,0,0.0
170.23,0.34764,0,0.0
170.231,0.34508,0,0.0
170.232,0.35786,0,0.0
170.233,0.35019,0,0.0
170.234,0.35275,0,0.0
170.235,0.35019,0,0.0
170.236,0.33741,0,0.0
170.237,0.34508,0,0.0
170.238,0.36042,0,0.0
170.239,0.34764,0,0.0
170.24,0.35019,0,0.0
170.241,0.36042,0,0.0
170.242,0.35531,0,0.0
170.243,0.35019,0,0.0
170.244,0.33997,0,0.0
170.245,0.35275,0,0.0
170.246,0.33997,0,0.0
170.247,0.34764,0,0.0
170.248,0.36042,0,0.0
170.249,0.36042,0,0.0
170.25,0.33997,0,0.0
170.251,0.34252,0,0.0
170.252,0.35019,0,0.0
170.253,0.34508,0,0.0
170.254,0.35531,0,0.0
170.255,0.34252,0,0.0
170.256,0.35786,0,0.0
170.257,0.35275,0,0.0
170.258,0.35019,0,0.0
170.259,0.35786,0,0.0
170.26,0.35275,0,0.0
170.261,0.34508,0,0.0
170.262,0.36297,0,0.0
170.263,0.35786,0,0.0
170.264,0.34508,0,0.0
170.265,0.35275,0,0.0
170.266,0.36297,0,0.0
170.267,0.35275,0,0.0
170.268,0.36042,0,0.0
170.269,0.35531,0,0.0
170.27,0.35275,0,0.0
170.271,0.35275,0,0.0
170.272,0.34764,0,0.0
170.273,0.33486,0,0.0
170.274,0.36809,0,0.0
170.275,0.35019,0,0.0
170.276,0.36553,0,0.0
170.277,0.34252,0,0.0
170.278,0.35786,0,1.0
170.279,0.35275,0,1.0
170.28,0.35275,0,1.0
170.281,0.35531,0,1.0
170.282,0.34764,0,0.0
170.283,0.37064,0,0.0
170.284,0.35786,0,1.0
170.285,0.36553,0,1.0
170.286,0.37064,0,0.0
170.287,0.35019,0,1.0
170.288,0.33997,0,1.0
170.289,0.37064,0,0.0
170.29,0.37575,0,1.0
170.291,0.36553,0,1.0
170.292,0.35531,0,0.0
170.293,0.37575,0,1.0
170.294,0.35275,0,1.0
170.295,0.36553,0,1.0
170.296,0.36553,0,0.0
170.297,0.37064,0,1.0
170.298,0.3732,0,1.0
170.299,0.37831,0,1.0
170.3,0.38342,0,1.0
170.301,0.36553,0,1.0
170.302,0.39109,0,1.0
170.303,0.37575,0,1.0
170.304,0.40898,0,1.0
170.305,0.39365,0,1.0
170.306,0.40132,0,1.0
170.307,0.38598,0,1.0
170.308,0.40387,0,0.0
170.309,0.4141,1,1.0
170.31,0.42688,1,0.0
170.311,0.4371,1,1.0
170.312,0.4371,1,1.0
170.313,0.44733,1,1.0
170.314,0.47289,1,0.0
170.315,0.46011,1,0.0
170.316,0.48823,1,0.0
170.317,0.48567,1,0.0
170.318,0.5189,1,1.0
170.319,0.52657,1,1.0
170.32,0.55469,1,1.0
170.321,0.5598,1,1.0
170.322,0.57258,1,1.0
170.323,0.56747,1,0.0
170.324,0.6007,1,1.0
170.325,0.61348,1,1.0
170.326,0.62626,1,1.0
170.327,0.63904,1,0.0
170.328,0.66204,1,1.0
170.329,0.67482,1,1.0
170.33,0.69016,1,1.0
170.331,0.72339,1,1.0
170.332,0.71572,1,1.0
170.333,0.73617,1,1.0
170.334,0.74895,1,1.0
170.335,0.75151,1,1.0
170.336,0.75406,1,1.0
170.337,0.75662,1,1.0
170.338,0.77196,1,1.0
170.339,0.77196,1,1.0
170.34,0.77196,1,1.0
170.341,0.77451,1,1.0
170.342,0.78729,1,1.0
170.343,0.77707,1,1.0
170.344,0.78218,1,1.0
170.345,0.77451,1,1.0
170.346,0.77196,1,1.0
170.347,0.79241,1,1.0
170.348,0.78729,1,1.0
170.349,0.77451,1,1.0
170.35,0.77196,1,1.0
170.351,0.78474,1,1.0
170.352,0.77963,1,1.0
170.353,0.78729,1,1.0
170.354,0.78218,1,1.0
170.355,0.76685,1,1.0
170.356,0.77196,1,1.0
170.357,0.75918,1,1.0
170.358,0.77707,1,1.0
170.359,0.7464,1,1.0
170.36,0.76173,1,1.0
170.361,0.75918,1,1.0
170.362,0.73362,1,1.0
170.363,0.73362,1,1.0
170.364,0.72083,1,1.0
170.365,0.71572,1,1.0
170.366,0.71572,1,1.0
170.367,0.70294,1,1.0
170.368,0.69527,1,1.0
170.369,0.69016,1,1.0
170.37,0.69016,1,1.0
170.371,0.69016,1,1.0
170.372,0.67227,1,1.0
170.373,0.65949,1,1.0
170.374,0.66716,1,1.0
170.375,0.64926,1,1.0
170.376,0.65949,1,1.0
170.377,0.63904,1,1.0
170.378,0.64926,1,1.0
170.379,0.63648,1,1.0
170.38,0.64159,1,1.0
170.381,0.62115,1,1.0
170.382,0.63393,1,1.0
170.383,0.63648,1,1.0
170.384,0.61603,1,1.0
170.385,0.61859,1,1.0
170.386,0.61092,1,1.0
170.387,0.61603,1,1.0
170.388,0.61603,1,1.0
170.389,0.59814,1,1.0
170.39,0.60325,1,1.0
170.391,0.59047,1,1.0
170.392,0.58792,1,1.0
170.393,0.59814,1,1.0
170.394,0.59814,1,1.0
170.395,0.61348,1,1.0
170.396,0.56235,1,1.0
170.397,0.53424,1,1.0
170.398,0.59558,1,1.0
170.399,0.58536,1,1.0
170.4,0.56491,1,1.0
170.401,0.5419,1,1.0
170.402,0.57002,1,1.0
170.403,0.55724,1,1.0
170.404,0.55213,1,1.0
170.405,0.56235,1,1.0
170.406,0.56235,1,1.0
170.407,0.54957,1,1.0
170.408,0.54957,1,1.0
170.409,0.52657,1,1.0
170.41,0.52912,1,1.0
170.411,0.53168,1,1.0
170.412,0.52912,1,1.0
170.413,0.52146,0,1.0
170.414,0.51634,0,1.0
170.415,0.52657,0,1.0
170.416,0.5189,0,1.0
170.417,0.51379,0,1.0
170.418,0.51379,0,1.0
170.419,0.50867,0,1.0
170.42,0.49334,0,1.0
170.421,0.51123,0,1.0
170.422,0.48567,0,1.0
170.423,0.48823,0,1.0
170.424,0.48056,0,1.0
170.425,0.49334,0,1.0
170.426,0.49845,0,1.0
170.427,0.48056,0,1.0
170.428,0.50867,0,1.0
170.429,0.48056,0,1.0
170.43,0.47289,0,1.0
170.431,0.46778,0,1.0
170.432,0.47289,0,1.0
170.433,0.46778,0,1.0
170.434,0.478,0,1.0
170.435,0.46011,0,1.0
170.436,0.46266,0,1.0
170.437,0.45244,0,1.0
170.438,0.46778,0,1.0
170.439,0.46266,0,1.0
170.44,0.46011,0,1.0
170.441,0.46522,0,1.0
170.442,0.44988,0,1.0
170.443,0.44477,0,1.0
170.444,0.45755,0,1.0
170.445,0.44477,0,1.0
170.446,0.44988,0,1.0
170.447,0.4371,0,1.0
170.448,0.4371,0,1.0
170.449,0.43966,0,1.0
170.45,0.45244,0,1.0
170.451,0.455,0,1.0
170.452,0.42943,0,1.0
170.453,0.4141,0,1.0
170.454,0.44477,0,1.0
170.455,0.4371,0,1.0
170.456,0.42943,0,1.0
170.457,0.42688,0,1.0
170.458,0.4371,0,1.0
170.459,0.40643,0,1.0
170.46,0.42943,0,1.0
170.461,0.4141,0,1.0
170.462,0.41921,0,1.0
170.463,0.41921,0,1.0
170.464,0.42943,0,1.0
170.465,0.41921,0,1.0
170.466,0.41665,0,1.0
170.467,0.40643,0,1.0
170.468,0.42432,0,1.0
170.469,0.41154,0,1.0
170.47,0.41921,0,1.0
170.471,0.38854,0,1.0
170.472,0.4141,0,1.0
170.473,0.41154,0,1.0
170.474,0.38598,0,1.0
170.475,0.40898,0,1.0
170.476,0.40643,0,1.0
170.477,0.40643,0,1.0
170.478,0.3962,0,1.0
170.479,0.39365,0,0.0
170.48,0.40898,0,1.0
170.481,0.3962,0,1.0
170.482,0.40387,0,0.0
170.483,0.38854,0,1.0
170.484,0.3962,0,1.0
170.485,0.3962,0,1.0
170.486,0.38854,0,1.0
170.487,0.38854,0,0.0
170.488,0.39109,0,1.0
170.489,0.38854,0,0.0
170.49,0.39876,0,0.0
170.491,0.38598,0,1.0
170.492,0.3732,0,1.0
170.493,0.39365,0,1.0
170.494,0.37575,0,0.0
170.495,0.39109,0,1.0
170.496,0.39876,0,0.0
170.497,0.39109,0,1.0
170.498,0.38598,0,0.0
170.499,0.3732,0,0.0
170.5,0.37064,0,1.0
170.501,0.37831,0,1.0
170.502,0.37064,0,1.0
170.503,0.38087,0,1.0
170.504,0.38854,0,1.0
170.505,0.37831,0,0.0
170.506,0.35531,0,0.0
170.507,0.3732,0,0.0
170.508,0.35531,0,0.0
170.509,0.39365,0,1.0
170.51,0.38087,0,1.0
170.511,0.3732,0,0.0
170.512,0.36809,0,1.0
170.513,0.35786,0,0.0
170.514,0.3732,0,0.0
170.515,0.37064,0,1.0
170.516,0.35531,0,1.0
170.517,0.36553,0,0.0
170.518,0.36553,0,1.0
170.519,0.35531,0,1.0
170.52,0.36809,0,1.0
170.521,0.36297,0,0.0
170.522,0.36042,0,1.0
170.523,0.35786,0,0.0
170.524,0.3732,0,0.0
170.525,0.33997,0,0.0
170.526,0.36297,0,0.0
170.527,0.35019,0,0.0
170.528,0.35019,0,1.0
170.529,0.34764,0,0.0
170.53,0.37064,0,0.0
170.531,0.34764,0,0.0
170.532,0.35275,0,0.0
170.533,0.34764,0,0.0
170.534,0.34764,0,0.0
170.535,0.33486,0,0.0
170.536,0.35275,0,0.0
170.537,0.33997,0,0.0
170.538,0.35786,0,0.0
170.539,0.34252,0,0.0
170.54,0.35019,0,0.0
170.541,0.32974,0,0.0
170.542,0.35531,0,0.0
170.543,0.32463,0,0.0
170.544,0.34764,0,0.0
170.545,0.33741,0,0.0
170.546,0.34508,0,0.0
170.547,0.34764,0,0.0
170.548,0.32974,0,0.0
170.549,0.3323,0,0.0
170.55,0.34764,0,0.0
170.551,0.36042,0,0.0
170.552,0.35019,0,0.0
170.553,0.33997,0,0.0
170.554,0.33997,0,0.0
170.555,0.31952,0,0.0
170.556,0.32463,0,0.0
170.557,0.3323,0,0.0
170.558,0.32719,0,0.0
170.559,0.33997,0,0.0
170.56,0.33486,0,0.0
170.561,0.34508,0,0.0
170.562,0.31952,0,0.0
170.563,0.31952,0,0.0
170.564,0.32974,0,0.0
170.565,0.33486,0,0.0
170.566,0.34508,0,0.0
170.567,0.31696,0,0.0
170.568,0.32463,0,0.0
170.569,0.33741,0,0.0
170.57,0.33486,0,0.0
170.571,0.31185,0,0.0
170.572,0.31952,0,0.0
170.573,0.32463,0,0.0
170.574,0.32719,0,0.0
170.575,0.34508,0,0.0
170.576,0.31952,0,0.0
170.577,0.31696,0,0.0
170.578,0.31952,0,0.0
170.579,0.32719,0,0.0
170.58,0.31441,0,0.0
170.581,0.31441,0,0.0
170.582,0.32208,0,0.0
170.583,0.31185,0,0.0
170.584,0.32463,0,0.0
170.585,0.31952,0,0.0
170.586,0.32463,0,0.0
170.587,0.32463,0,0.0
170.588,0.30418,0,0.0
170.589,0.32463,0,0.0
170.59,0.31441,0,0.0
170.591,0.31441,0,0.0
170.592,0.31952,0,0.0
170.593,0.31185,0,0.0
170.594,0.32208,0,0.0
170.595,0.32719,0,0.0
170.596,0.32463,0,0.0
170.597,0.30674,0,0.0
170.598,0.31441,0,0.0
170.599,0.31185,0,0.0
170.6,0.31185,0,0.0
170.601,0.31696,0,0.0
170.602,0.31185,0,0.0
170.603,0.31185,0,0.0
170.604,0.32208,0,0.0
170.605,0.32463,0,0.0
170.606,0.30929,0,0.0
170.607,0.32208,0,0.0
170.608,0.30418,0,0.0
170.609,0.30163,0,0.0
170.61,0.30674,0,0.0
170.611,0.30929,0,0.0
170.612,0.29651,0,0.0
170.613,0.32463,0,0.0
170.614,0.30418,0,0.0
170.615,0.30929,0,0.0
170.616,0.29907,0,0.0
170.617,0.31185,0,0.0
170.618,0.29396,0,0.0
170.619,0.30674,0,0.0
170.62,0.29907,0,0.0
170.621,0.30674,0,0.0
170.622,0.29907,0,0.0
170.623,0.30674,0,0.0
170.624,0.30418,0,0.0
170.625,0.29396,0,0.0
170.626,0.32208,0,0.0
170.627,0.30418,0,0.0
170.628,0.30418,0,0.0
170.629,0.29396,0,0.0
170.63,0.2914,0,0.0
170.631,0.30163,0,0.0
170.632,0.31185,0,0.0
170.633,0.30929,0,0.0
170.634,0.30163,0,0.0
170.635,0.30163,0,0.0
170.636,0.29651,0,0.0
170.637,0.30163,0,0.0
170.638,0.30418,0,0.0
170.639,0.28885,0,0.0
170.64,0.30418,0,0.0
170.641,0.31185,0,0.0
170.642,0.29651,0,0.0
170.643,0.28629,0,0.0
170.644,0.28118,0,0.0
170.645,0.28885,0,0.0
170.646,0.30163,0,0.0
170.647,0.30674,0,0.0
170.648,0.30418,0,0.0
170.649,0.28373,0,0.0
170.65,0.31185,0,0.0
170.651,0.29651,0,0.0
170.652,0.28885,0,0.0
170.653,0.30418,0,0.0
170.654,0.28118,0,0.0
170.655,0.28118,0,0.0
170.656,0.28118,0,0.0
170.657,0.30674,0,0.0
170.658,0.30674,0,0.0
170.659,0.27095,0,0.0
170.66,0.30418,0,0.0
170.661,0.30674,0,0.0
170.662,0.30674,0,0.0
170.663,0.2914,0,0.0
170.664,0.28373,0,0.0
170.665,0.2914,0,0.0
170.666,0.29396,0,0.0
170.667,0.29396,0,0.0
170.668,0.28629,0,0.0
170.669,0.30163,0,0.0
170.67,0.30674,0,0.0
170.671,0.28373,0,0.0
170.672,0.29907,0,0.0
170.673,0.28373,0,0.0
170.674,0.29396,0,0.0
170.675,0.29651,0,0.0
170.676,0.2914,0,0.0
170.677,0.28629,0,0.0
170.678,0.29907,0,0.0
170.679,0.28885,0,0.0
170.68,0.27351,0,0.0
170.681,0.28118,0,0.0
170.682,0.29651,0,0.0
170.683,0.27095,0,0.0
170.684,0.27606,0,0.0
170.685,0.29907,0,0.0
170.686,0.27606,0,0.0
170.687,0.28118,0,0.0
170.688,0.27606,0,0.0
170.689,0.30163,0,0.0
170.69,0.26584,0,0.0
170.691,0.26073,0,0.0
170.692,0.29651,0,0.0
170.693,0.28373,0,0.0
170.694,0.27862,0,0.0
170.695,0.27862,0,0.0
170.696,0.27862,0,0.0
170.697,0.28118,0,0.0
170.698,0.28885,0,0.0
170.699,0.30163,0,0.0
170.7,0.28118,0,0.0
170.701,0.27606,0,0.0
170.702,0.28629,0,0.0
170.703,0.27606,0,0.0
170.704,0.28118,0,0.0
170.705,0.28118,0,0.0
170.706,0.27862,0,0.0
170.707,0.2914,0,0.0
170.708,0.2914,0,0.0
170.709,0.27606,0,0.0
170.71,0.28885,0,0.0
170.711,0.28885,0,0.0
170.712,0.26584,0,0.0
170.713,0.2505,0,0.0
170.714,0.27095,0,0.0
170.715,0.29396,0,0.0
170.716,0.25306,0,0.0
170.717,0.28629,0,0.0
170.718,0.26328,0,0.0
170.719,0.27862,0,0.0
170.72,0.27862,0,0.0
170.721,0.30418,0,0.0
170.722,0.27095,0,0.0
170.723,0.2505,0,0.0
170.724,0.27862,0,0.0
170.725,0.28629,0,0.0
170.726,0.29907,0,0.0
170.727,0.28373,0,0.0
170.728,0.27351,0,0.0
170.729,0.27095,0,0.0
170.73,0.2914,0,0.0
170.731,0.27606,0,0.0
170.732,0.28629,0,0.0
170.733,0.27351,0,0.0
170.734,0.28118,0,0.0
170.735,0.26328,0,0.0
170.736,0.28629,0,0.0
170.737,0.27351,0,0.0
170.738,0.28118,0,0.0
170.739,0.28118,0,0.0
170.74,0.28118,0,0.0
170.741,0.28373,0,0.0
170.742,0.28885,0,0.0
170.743,0.28118,0,0.0
170.744,0.27862,0,0.0
170.745,0.2684,0,0.0
170.746,0.2914,0,0.0
170.747,0.27862,0,0.0
170.748,0.27095,0,0.0
170.749,0.29396,0,0.0
170.75,0.28629,0,0.0
170.751,0.27351,0,0.0
170.752,0.27095,0,0.0
170.753,0.25817,0,0.0
170.754,0.28885,0,0.0
170.755,0.2914,0,0.0
170.756,0.30674,0,0.0
170.757,0.28373,0,0.0
170.758,0.28373,0,0.0
170.759,0.28373,0,0.0
170.76,0.2684,0,0.0
170.761,0.27351,0,0.0
170.762,0.28629,0,0.0
170.763,0.28118,0,0.0
170.764,0.26584,0,0.0
170.765,0.27862,0,0.0
170.766,0.2914,0,0.0
170.767,0.2914,0,0.0
170.768,0.27351,0,0.0
170.769,0.2914,0,0.0
170.77,0.27606,0,0.0
170.771,0.28885,0,0.0
170.772,0.28118,0,0.0
170.773,0.27351,0,0.0
170.774,0.2914,0,0.0
170.775,0.28373,0,0.0
170.776,0.27862,0,0.0
170.777,0.28373,0,0.0
170.778,0.27862,0,0.0
170.779,0.28118,0,0.0
170.78,0.28373,0,0.0
170.781,0.2914,0,0.0
170.782,0.28118,0,0.0
170.783,0.30163,0,0.0
170.784,0.28629,0,0.0
170.785,0.28118,0,0.0
170.786,0.27862,0,0.0
170.787,0.2914,0,0.0
170.788,0.27862,0,0.0
170.789,0.27095,0,0.0
170.79,0.29396,0,1.0
170.791,0.28885,0,0.0
170.792,0.27095,0,0.0
170.793,0.2914,0,0.0
170.794,0.2914,0,0.0
170.795,0.29396,0,0.0
170.796,0.29651,0,0.0
170.797,0.27862,0,0.0
170.798,0.27606,0,0.0
170.799,0.28885,0,0.0
170.8,0.28629,0,0.0
170.801,0.2914,0,0.0
170.802,0.2914,0,0.0
170.803,0.30418,0,0.0
170.804,0.28118,0,0.0
170.805,0.29396,0,0.0
170.806,0.28373,0,0.0
170.807,0.2914,0,0.0
170.808,0.30418,0,0.0
170.809,0.2684,0,0.0
170.81,0.28118,0,0.0
170.811,0.28373,0,0.0
170.812,0.30674,0,0.0
170.813,0.2684,0,0.0
170.814,0.28373,0,0.0
170.815,0.29396,0,0.0
170.816,0.29907,0,0.0
170.817,0.28885,0,0.0
170.818,0.29651,0,1.0
170.819,0.29651,0,0.0
170.82,0.27862,0,0.0
170.821,0.28629,0,0.0
170.822,0.28118,0,0.0
170.823,0.28373,0,0.0
170.824,0.28885,0,1.0
170.825,0.28629,0,0.0
170.826,0.28885,0,0.0
170.827,0.29651,0,0.0
170.828,0.28885,0,0.0
170.829,0.30418,0,0.0
170.83,0.2914,0,0.0
170.831,0.29651,0,0.0
170.832,0.29396,0,0.0
170.833,0.29907,0,0.0
170.834,0.28373,0,0.0
170.835,0.2914,0,0.0
170.836,0.30163,0,0.0
170.837,0.2914,0,0.0
170.838,0.28118,0,0.0
170.839,0.29651,0,0.0
170.84,0.30163,0,0.0
170.841,0.28629,0,0.0
170.842,0.28629,0,0.0
170.843,0.28118,0,0.0
170.844,0.28373,0,0.0
170.845,0.30163,0,0.0
170.846,0.2914,0,0.0
170.847,0.28885,0,0.0
170.848,0.29396,0,0.0
170.849,0.29396,0,0.0
170.85,0.2914,0,0.0
170.851,0.28629,0,0.0
170.852,0.29396,0,0.0
170.853,0.29907,0,0.0
170.854,0.30929,0,0.0
170.855,0.29651,0,0.0
170.856,0.29651,0,0.0
170.857,0.28885,0,0.0
170.858,0.28118,0,0.0
170.859,0.29396,0,0.0
170.86,0.28885,0,0.0
170.861,0.29651,0,0.0
170.862,0.29396,0,0.0
170.863,0.29396,0,0.0
170.864,0.29651,0,0.0
170.865,0.30929,0,0.0
170.866,0.30163,0,0.0
170.867,0.29651,0,0.0
170.868,0.28885,0,0.0
170.869,0.2914,0,0.0
170.87,0.30418,0,0.0
170.871,0.28373,0,0.0
170.872,0.29396,0,0.0
170.873,0.28629,0,0.0
170.874,0.30418,0,0.0
170.875,0.27606,0,0.0
170.876,0.28373,0,0.0
170.877,0.29907,0,0.0
170.878,0.30163,0,0.0
170.879,0.29396,0,0.0
170.88,0.29396,0,0.0
170.881,0.30418,0,0.0
170.882,0.30418,0,0.0
170.883,0.29907,0,0.0
170.884,0.28629,0,0.0
170.885,0.2914,0,0.0
170.886,0.29651,0,0.0
170.887,0.28885,0,0.0
170.888,0.29651,0,0.0
170.889,0.30163,0,0.0
170.89,0.29907,0,0.0
170.891,0.30163,0,0.0
170.892,0.30418,0,0.0
170.893,0.29396,0,0.0
170.894,0.27862,0,0.0
170.895,0.28629,0,0.0
170.896,0.31441,0,0.0
170.897,0.29396,0,0.0
170.898,0.28629,0,0.0
170.899,0.29907,0,0.0
170.9,0.29396,0,0.0
170.901,0.2914,0,0.0
170.902,0.30929,0,0.0
170.903,0.29396,0,0.0
170.904,0.29396,0,0.0
170.905,0.31441,0,0.0
170.906,0.30418,0,0.0
170.907,0.2914,0,0.0
170.908,0.28885,0,0.0
170.909,0.30418,0,0.0
170.91,0.27351,0,0.0
170.911,0.29907,0,0.0
170.912,0.30674,0,0.0
170.913,0.29907,0,0.0
170.914,0.31696,0,0.0
170.915,0.2914,0,0.0
170.916,0.28629,0,0.0
170.917,0.2914,0,0.0
170.918,0.2914,0,0.0
170.919,0.2914,0,0.0
170.92,0.31952,0,0.0
170.921,0.2914,0,0.0
170.922,0.29651,0,0.0
170.923,0.29651,0,0.0
170.924,0.30929,0,0.0
170.925,0.31185,0,0.0
170.926,0.28373,0,0.0
170.927,0.30418,0,0.0
170.928,0.29907,0,0.0
170.929,0.30929,0,0.0
170.93,0.29651,0,0.0
170.931,0.29907,0,0.0
170.932,0.27862,0,0.0
170.933,0.29396,0,0.0
170.934,0.29651,0,0.0
170.935,0.28885,0,0.0
170.936,0.30418,0,0.0
170.937,0.2914,0,0.0
170.938,0.30163,0,0.0
170.939,0.30929,0,0.0
170.94,0.30163,0,0.0
170.941,0.30163,0,0.0
170.942,0.31696,0,0.0
170.943,0.29907,0,0.0
170.944,0.27606,0,0.0
170.945,0.28629,0,0.0
170.946,0.30929,0,0.0
170.947,0.30929,0,0.0
170.948,0.30163,0,0.0
170.949,0.30418,0,0.0
170.95,0.29907,0,0.0
170.951,0.29651,0,0.0
170.952,0.30418,0,0.0
170.953,0.30418,0,0.0
170.954,0.30163,0,0.0
170.955,0.29651,0,0.0
170.956,0.31441,0,0.0
170.957,0.31441,0,0.0
170.958,0.30929,0,0.0
170.959,0.30163,0,0.0
170.96,0.28373,0,0.0
170.961,0.29651,0,0.0
170.962,0.30929,0,0.0
170.963,0.31441,0,0.0
170.964,0.28118,0,0.0
170.965,0.29396,0,0.0
170.966,0.33486,0,0.0
170.967,0.2914,0,0.0
170.968,0.30163,0,0.0
170.969,0.30929,0,0.0
170.97,0.31185,0,0.0
170.971,0.29907,0,0.0
170.972,0.32463,0,0.0
170.973,0.29396,0,0.0
170.974,0.27606,0,0.0
170.975,0.29907,0,0.0
170.976,0.33486,0,0.0
170.977,0.30418,0,0.0
170.978,0.28629,0,0.0
170.979,0.29651,0,0.0
170.98,0.28373,0,0.0
170.981,0.31185,0,0.0
170.982,0.30929,0,0.0
170.983,0.31441,0,0.0
170.984,0.31441,0,0.0
170.985,0.29907,0,0.0
170.986,0.28885,0,0.0
170.987,0.29651,0,0.0
170.988,0.32208,0,0.0
170.989,0.31185,0,0.0
170.99,0.31185,0,0.0
170.991,0.27351,0,0.0
170.992,0.28373,0,0.0
170.993,0.31185,0,0.0
170.994,0.29396,0,0.0
170.995,0.28885,0,0.0
170.996,0.30418,0,0.0
170.997,0.2914,0,0.0
170.998,0.28885,0,0.0
170.999,0.30163,0,0.0
171.0,0.30418,0,0.0
171.001,0.31185,0,0.0
171.002,0.30674,0,0.0
171.003,0.28629,0,0.0
