t,ch1,ch1_marked
176.562,0.52657,0.006864781957119703
176.563,0.53424,0.002031107898801565
176.564,0.53679,0.0009149287943728268
176.565,0.5419,0.0008842068491503596
176.566,0.54446,0.0003457428247202188
176.567,0.53679,0.0008630516822449863
176.568,0.53679,0.0012680449290201068
176.569,0.52401,0.0012961619067937136
176.57,0.52912,0.0005524285952560604
176.571,0.52912,0.0024525788612663746
176.572,0.53168,0.001350962556898594
176.573,0.5419,0.006430328357964754
176.574,0.52657,0.004656402859836817
176.575,0.5419,0.006204772740602493
176.576,0.53935,0.007000164594501257
176.577,0.53679,0.0010745289037004113
176.578,0.51379,0.002376081421971321
176.579,0.52657,0.006944308523088694
176.58,0.52912,0.0024746505077928305
176.581,0.52401,0.003755458164960146
176.582,0.53679,0.0040651364251971245
176.583,0.53679,0.0028823609463870525
176.584,0.50867,0.0061685130931437016
176.585,0.52657,0.008309543132781982
176.586,0.52146,0.002242875285446644
176.587,0.52657,0.007868178188800812
176.588,0.52146,0.004933086223900318
176.589,0.54957,0.003923455253243446
176.59,0.54446,0.010538291186094284
176.591,0.52912,0.0018536319257691503
176.592,0.51634,0.0019889315590262413
176.593,0.52912,0.0025919065810739994
176.594,0.53424,0.0063092983327806
176.595,0.52912,0.0019045623484998941
176.596,0.54446,0.002414057496935129
176.597,0.53168,0.001305370475165546
176.598,0.53424,0.10752154141664505
176.599,0.5189,0.3652004599571228
176.6,0.53168,0.7554994225502014
176.601,0.52146,0.8106657266616821
176.602,0.53424,0.6802703142166138
176.603,0.54446,0.6922301054000854
176.604,0.54446,0.3785049319267273
176.605,0.55469,0.8194502592086792
176.606,0.53424,0.8540120720863342
176.607,0.53424,0.6380079984664917
176.608,0.52146,0.8061600923538208
176.609,0.5189,0.40562042593955994
176.61,0.53679,0.5635429620742798
176.611,0.53679,0.6286755204200745
176.612,0.52146,0.6998090147972107
176.613,0.52912,0.6468669772148132
176.614,0.53424,0.7932007908821106
176.615,0.53935,0.7545199990272522
176.616,0.51123,0.643889307975769
176.617,0.52401,0.514663815498352
176.618,0.53424,0.8700035810470581
176.619,0.53424,0.35797119140625
176.62,0.51123,0.6365088224411011
176.621,0.51379,0.7895793914794922
176.622,0.53679,0.5438986420631409
176.623,0.53679,0.7553118467330933
176.624,0.52912,0.85826176404953
176.625,0.51634,0.9446569085121155
176.626,0.52146,0.9632869362831116
176.627,0.5189,0.9486210346221924
176.628,0.53935,0.8104599118232727
176.629,0.52657,0.9744085073471069
176.63,0.51634,0.9586125016212463
176.631,0.53679,0.9559722542762756
176.632,0.53935,0.992149829864502
176.633,0.53168,0.9678961038589478
176.634,0.53424,0.8904927968978882
176.635,0.53424,0.9824764728546143
176.636,0.52401,0.9854583740234375
176.637,0.53168,0.9599929451942444
176.638,0.52657,0.9301463961601257
176.639,0.53168,0.968384325504303
176.64,0.55213,0.9610231518745422
176.641,0.53679,0.9449595212936401
176.642,0.54702,0.9114929437637329
176.643,0.53168,0.9859232902526855
176.644,0.53168,0.9806588292121887
176.645,0.54957,0.9188100695610046
176.646,0.53679,0.9895967841148376
176.647,0.53935,0.9014679193496704
176.648,0.52912,0.5743889808654785
176.649,0.53679,0.006138970144093037
176.65,0.53168,0.002576434053480625
176.651,0.53935,0.0047257328405976295
176.652,0.52401,0.0017860211664810777
176.653,0.53168,0.0051931096240878105
176.654,0.52657,0.005479385610669851
176.655,0.53424,0.004939855542033911
176.656,0.52401,0.0027567960787564516
176.657,0.50612,0.02146190218627453
176.658,0.53935,0.006721094250679016
176.659,0.52401,0.007827023044228554
176.66,0.52657,0.0022121944930404425
176.661,0.51634,0.0029089737217873335
176.662,0.51123,0.013906176201999187
176.663,0.50101,0.011098893359303474
176.664,0.5189,0.004461535718291998
176.665,0.50867,0.0018593760905787349
176.666,0.50612,0.0023890724405646324
176.667,0.51634,0.0133611299097538
176.668,0.51379,0.008069979958236217
176.669,0.51379,0.0029385641682893038
176.67,0.51123,0.006453281734138727
176.671,0.50867,0.006183315999805927
176.672,0.48823,0.008640558458864689
176.673,0.50867,0.027756739407777786
176.674,0.49589,0.021326230838894844
176.675,0.50356,0.005141740199178457
176.676,0.50101,0.0011266376823186874
176.677,0.48567,0.007114769425243139
176.678,0.47544,0.045959748327732086
176.679,0.48056,0.01299864798784256
176.68,0.49078,0.062351685017347336
176.681,0.48567,0.0065907263197004795
176.682,0.48567,0.007863388396799564
176.683,0.47289,0.016202734783291817
176.684,0.46266,0.048138637095689774
176.685,0.47289,0.008061728440225124
176.686,0.49334,0.016849296167492867
176.687,0.48823,0.0026020812802016735
176.688,0.46266,0.004121000412851572
176.689,0.47289,0.010396710596978664
176.69,0.46522,0.013117028400301933
176.691,0.48311,0.045989178121089935
176.692,0.48567,0.009076721966266632
176.693,0.47544,0.022472510114312172
176.694,0.46522,0.008916033431887627
176.695,0.48056,0.020737424492836
176.696,0.46011,0.005539281759411097
176.697,0.478,0.003853774396702647
176.698,0.46266,0.011734720319509506
176.699,0.478,3.519691517794854e-06
176.7,0.48567,1.769189111655578e-06
176.701,0.47289,4.176491074758815e-06
176.702,0.47289,1.4651734545623185e-06
176.703,0.47544,6.466606464528013e-06
176.704,0.46522,2.7957037218584446e-06
176.705,0.478,7.669964929846174e-07
176.706,0.48056,2.9397122034424683e-06
176.707,0.45244,1.2495848977778223e-06
176.708,0.48056,2.8247654881852213e-06
176.709,0.47544,1.042525013872364e-06
176.71,0.45244,1.1684659284583176e-06
176.711,0.455,1.249694491889386e-06
176.712,0.46522,1.5986129255907144e-06
176.713,0.46266,6.437772753997706e-06
176.714,0.45755,1.3932453839515802e-06
176.715,0.44733,5.053622771811206e-06
176.716,0.44477,2.7165867777512176e-06
176.717,0.45244,8.43333691591397e-06
176.718,0.45244,5.4940774134593084e-06
176.719,0.44477,4.158181582170073e-06
176.72,0.4371,2.101544168908731e-06
176.721,0.4371,3.493873691695626e-06
176.722,0.44221,2.9183267997723306e-06
176.723,0.46778,1.417179373675026e-05
176.724,0.44733,1.749871898937272e-06
176.725,0.41665,4.10473148804158e-06
176.726,0.42943,2.881053205783246e-06
176.727,0.44477,2.337475962121971e-06
176.728,0.42432,9.258041245630011e-06
176.729,0.42432,1.4219541526472312e-06
176.73,0.41921,1.0364441550336778e-05
176.731,0.41665,1.1332431313348934e-05
176.732,0.42943,1.5862913642195053e-05
176.733,0.43966,5.405645424616523e-06
176.734,0.42177,1.7383570593665354e-05
176.735,0.42432,9.516143109067343e-06
176.736,0.41154,1.7493344785179943e-05
176.737,0.41154,1.5672098015784286e-05
176.738,0.39876,4.840483597945422e-06
176.739,0.40643,1.3953693269286305e-05
176.74,0.39876,6.249942543945508e-06
176.741,0.40898,3.7038644222775474e-06
176.742,0.42177,7.667488716833759e-06
176.743,0.40643,9.04066655493807e-06
176.744,0.3732,1.8185658063885057e-06
176.745,0.37575,6.45014324618387e-06
176.746,0.40643,1.2769595741701778e-05
176.747,0.40898,1.280452124774456e-05
176.748,0.38342,7.165213844473328e-08
176.749,0.38342,6.100480676174413e-10
176.75,0.36553,5.845621764422049e-09
176.751,0.39365,5.373357758742259e-09
176.752,0.39365,1.6622881959804658e-09
176.753,0.40387,2.052338743396831e-09
176.754,0.36809,4.346351278883276e-09
176.755,0.37064,2.365961204731093e-09
176.756,0.38087,1.3581494817671569e-09
176.757,0.36297,2.507332341750157e-09
176.758,0.35786,2.11249684411996e-09
176.759,0.37575,1.2394948400995531e-09
176.76,0.3732,3.779569546225048e-09
176.761,0.3732,5.939273517441279e-09
176.762,0.37831,4.3647605529884e-09
176.763,0.36297,2.2170807412180693e-09
176.764,0.3732,7.151885306200256e-09
176.765,0.36809,6.68890987043369e-09
176.766,0.36809,1.3117892327940694e-09
176.767,0.3732,1.868618815237255e-09
176.768,0.36297,4.448335921836133e-09
176.769,0.35019,2.1952670792302342e-09
176.77,0.36553,1.6871496200110414e-08
176.771,0.36809,4.172938439239715e-09
176.772,0.35019,3.0548510387973238e-09
176.773,0.34508,4.873119152648542e-08
176.774,0.35531,1.3638965867812658e-07
176.775,0.36042,9.368061881787071e-08
176.776,0.36042,5.834452210251584e-08
176.777,0.35786,2.349655758848712e-08
176.778,0.36297,1.2139057048443647e-07
176.779,0.34508,8.759084835219255e-08
176.78,0.33741,1.336992312417351e-07
176.781,0.33997,1.047525444164421e-07
176.782,0.33486,6.96102162578427e-08
176.783,0.35786,1.2689767459050927e-07
176.784,0.35275,4.619932170157881e-08
176.785,0.3323,1.539780640769095e-07
176.786,0.35531,6.200278335199982e-08
176.787,0.35275,1.6635205213333393e-07
176.788,0.34508,4.402975761763628e-08
176.789,0.34764,5.486514353947314e-08
176.79,0.34508,2.2145933087358571e-07
176.791,0.35275,4.5554784833257145e-08
176.792,0.34764,4.5062886755431464e-08
176.793,0.33741,1.1064306448815842e-07
176.794,0.34252,1.615235873941856e-07
176.795,0.33486,6.689116105462745e-08
176.796,0.35275,8.377878657483961e-08
176.797,0.35275,1.3650300445533503e-07
176.798,0.33486,1.5315937673676672e-07
176.799,0.33997,2.4305800039314818e-08
176.8,0.34508,1.2654544967460879e-08
176.801,0.35019,1.183858611142341e-08
176.802,0.35019,3.661593916959305e-09
176.803,0.33486,2.677261257133523e-08
176.804,0.3323,1.144560890509183e-08
176.805,0.35019,1.2586110820222984e-08
176.806,0.33486,5.296765248630209e-09
176.807,0.33741,7.566874238307264e-09
176.808,0.32719,4.532329356266018e-08
176.809,0.3323,1.1162295976419045e-08
176.81,0.35019,4.21394608096648e-09
176.811,0.34252,1.33830324600126e-08
176.812,0.34508,3.2486360268535464e-09
176.813,0.34252,3.946618587491457e-09
176.814,0.33741,6.999109292138428e-09
176.815,0.33997,2.234479623552943e-08
176.816,0.34252,8.243286053755128e-09
176.817,0.32463,1.0738873790216985e-08
176.818,0.34508,9.454093508054484e-09
176.819,0.32463,1.0366154157281926e-08
176.82,0.34508,1.6399141600231815e-08
176.821,0.32719,6.27653395923744e-09
176.822,0.3323,9.739234307915012e-09
176.823,0.33741,1.0333581990096263e-08
176.824,0.33997,6.128826157691947e-08
176.825,0.34252,5.3371707053884165e-08
176.826,0.34252,8.258019335016797e-08
176.827,0.33741,4.990394941728482e-08
176.828,0.33997,1.2804866855731234e-07
176.829,0.32463,2.2491459361617672e-08
176.83,0.34252,1.2545694971777266e-07
176.831,0.33997,6.464286173013534e-08
176.832,0.34508,7.846337979344753e-08
176.833,0.33486,1.0626870761143437e-07
176.834,0.34252,3.219571809154331e-08
176.835,0.3323,1.1479357908683596e-07
176.836,0.35531,7.690364611789846e-08
176.837,0.32974,2.216634165108644e-08
176.838,0.33741,7.062595841489383e-08
176.839,0.3323,5.101786015870857e-08
176.84,0.34508,4.9576073024582e-08
176.841,0.34508,3.004556248242807e-08
176.842,0.3323,5.8547296788447056e-08
176.843,0.33486,6.454713030734638e-08
176.844,0.3323,1.9246149562945902e-08
176.845,0.35786,6.802986973752922e-08
176.846,0.3323,5.91948534633957e-08
176.847,0.33997,9.015039381665702e-08
176.848,0.34252,1.2853536190959858e-07
176.849,0.34508,2.1952811124492655e-08
176.85,0.34252,1.5203655223672286e-08
176.851,0.35531,2.1667194260999167e-08
176.852,0.35786,1.6173807182440214e-08
176.853,0.34252,4.3067679200703424e-08
176.854,0.33486,6.568989618926935e-08
176.855,0.33486,6.33862669019436e-08
176.856,0.35786,5.3232120933444094e-08
176.857,0.34508,3.35243832694232e-08
176.858,0.36042,6.706528665745282e-08
176.859,0.34764,9.863798311471328e-08
176.86,0.36553,4.5958685745972616e-08
176.861,0.35531,9.921271981738755e-08
176.862,0.36553,6.027722321277906e-08
176.863,0.35019,4.354942717554877e-08
176.864,0.36297,3.874880860621488e-08
176.865,0.35019,3.1283882151456055e-08
176.866,0.36042,6.398340701707639e-08
176.867,0.37831,1.1955634704463591e-07
176.868,0.37064,7.434120874449945e-08
176.869,0.34508,2.3346144573110905e-08
176.87,0.38854,5.0862887235325616e-08
176.871,0.38342,4.75876298366984e-08
176.872,0.37831,3.3123448872629524e-08
176.873,0.3962,6.579674050044559e-07
176.874,0.38854,4.37439780398563e-07
176.875,0.39109,3.131320340798993e-07
176.876,0.39109,2.5162353267660365e-07
176.877,0.40898,2.82592168332485e-07
176.878,0.40132,1.409124138262996e-06
176.879,0.39876,1.2332219512245501e-07
176.88,0.39109,4.898752195003908e-07
176.881,0.40898,2.630830238103954e-07
176.882,0.4141,4.807305913345772e-07
176.883,0.43455,7.74904549416533e-07
176.884,0.42177,2.0973445202798757e-07
176.885,0.42943,3.570259821117361e-07
176.886,0.43966,5.012369115320325e-07
176.887,0.42432,1.1000862087939822e-07
176.888,0.43966,9.261726177101082e-07
176.889,0.45244,9.570800330038765e-07
176.89,0.4371,6.30229294529272e-07
176.891,0.44733,8.307187613354472e-07
176.892,0.43455,3.100996082139318e-07
176.893,0.44988,2.7116146839034627e-07
176.894,0.46778,2.2478296557437716e-07
176.895,0.45755,1.5690453381012048e-07
176.896,0.478,2.956847708901478e-07
176.897,0.46778,2.9971673143336375e-07
176.898,0.46011,0.0006658753263764083
176.899,0.48567,4.445565991773037e-06
176.9,0.46522,5.498889095179038e-06
176.901,0.47289,1.068107576429611e-05
176.902,0.48056,2.7126541226607515e-06
176.903,0.49334,4.1890725697157905e-06
176.904,0.47289,3.239275201849523e-06
176.905,0.48567,3.3949283988476964e-06
176.906,0.48056,1.1267212585153175e-06
176.907,0.47544,6.2421986513072625e-06
176.908,0.49078,2.8857334655185696e-06
176.909,0.48823,5.516758392332122e-06
176.91,0.50356,3.7383183553174604e-06
176.911,0.51379,3.140538865409326e-06
176.912,0.49845,5.2482587307167705e-06
176.913,0.50101,3.049947054023505e-06
176.914,0.50101,4.833190814679256e-06
176.915,0.50101,5.842414338985691e-06
176.916,0.51123,2.3444190446753055e-06
176.917,0.50867,2.46353774855379e-05
176.918,0.52401,4.086823821580765e-07
176.919,0.5189,5.660136594087817e-06
176.92,0.51123,7.296268449863419e-06
176.921,0.52657,3.8245325413299724e-06
176.922,0.52146,4.19412526753149e-06
176.923,0.50612,8.847282515489496e-07
176.924,0.51634,6.148678721729084e-07
176.925,0.5189,1.0098518714585225e-06
176.926,0.5419,4.061696188273345e-07
176.927,0.53679,3.4750183885989827e-07
176.928,0.50612,1.4333650142361876e-06
176.929,0.52146,4.677088782045757e-06
176.93,0.52912,3.123051556030987e-06
176.931,0.54957,2.2884996724314988e-06
176.932,0.53424,1.648820330046874e-06
176.933,0.53424,1.4865173625366879e-06
176.934,0.53935,1.693650006018288e-06
176.935,0.53679,9.70671521827171e-07
176.936,0.52912,4.058144895680016e-06
176.937,0.5419,9.11183462903864e-07
176.938,0.54957,2.1224611828074558e-06
176.939,0.53679,1.2376005997793982e-06
176.94,0.55724,1.0402408179288614e-06
176.941,0.5419,1.9525848529156065e-06
176.942,0.5419,1.551448690406687e-06
176.943,0.53424,1.5292525858967565e-06
176.944,0.5419,2.837027750501875e-06
176.945,0.54446,2.2584238195122452e-06
176.946,0.53424,1.087433133761806e-06
176.947,0.57002,3.0563935524696717e-06
176.948,0.55469,8.964952513679236e-08
176.949,0.53679,7.85593279317709e-09
176.95,0.55213,2.5495785038742724e-08
176.951,0.53424,3.243758683879605e-08
176.952,0.56235,8.546732210845676e-09
176.953,0.55724,3.0355174374108174e-08
176.954,0.56235,7.125812828689959e-08
176.955,0.5598,6.197534929697213e-08
176.956,0.55469,4.333713476967205e-08
176.957,0.54957,1.6938628277785028e-08
176.958,0.55724,4.411078791122236e-08
176.959,0.56235,6.10086914321073e-08
176.96,0.57258,9.865943439990588e-08
176.961,0.54957,5.9099299676290684e-08
176.962,0.57002,7.771509302756385e-08
176.963,0.56747,2.313329261482977e-08
176.964,0.58025,1.0566619579321923e-07
176.965,0.5828,4.0290544234267145e-08
176.966,0.57769,6.932148632898816e-09
176.967,0.58792,2.9371285847901163e-08
176.968,0.59047,6.448560441185691e-08
176.969,0.57258,1.41897629646337e-07
176.97,0.58792,5.499275346210197e-08
176.971,0.60325,1.7157994136596244e-07
176.972,0.58536,9.413108159606054e-08
176.973,0.58792,1.129703335323029e-07
176.974,0.58025,1.1787714271349614e-07
176.975,0.59814,1.317473561357474e-07
176.976,0.59047,6.698935095528213e-08
176.977,0.62626,1.5339823278281983e-07
176.978,0.64415,1.9049957700190134e-07
176.979,0.60836,4.242173545776495e-08
176.98,0.61348,1.5699150424097752e-07
176.981,0.63648,1.428571891892716e-07
176.982,0.63904,6.120905027273693e-08
176.983,0.63648,8.978985022167763e-08
176.984,0.65949,3.9397995976742095e-08
176.985,0.64415,5.854741047528478e-08
176.986,0.64671,1.3342067006760772e-07
176.987,0.64671,1.2445985930753523e-07
176.988,0.66204,2.635356999292071e-08
176.989,0.65182,1.2825876183342189e-07
176.99,0.66204,1.4948864190955646e-07
176.991,0.65949,3.0154848218444386e-07
176.992,0.65438,1.2084434786174825e-07
176.993,0.67227,2.8248385319784575e-07
176.994,0.6646,6.523963946847289e-08
176.995,0.67738,6.012129460941651e-08
176.996,0.66716,2.558308551670052e-07
176.997,0.66204,8.87053630549417e-08
176.998,0.68249,0.7276526689529419
176.999,0.67482,0.9399728178977966
177.0,0.64415,0.8696346879005432
177.001,0.69783,0.8441904783248901
177.002,0.69527,0.9606067538261414
177.003,0.6646,0.9056414365768433
177.004,0.68505,0.8534418940544128
177.005,0.67227,0.8455859422683716
177.006,0.67227,0.9001960158348083
177.007,0.67227,0.7713119387626648
177.008,0.70039,0.9096652865409851
177.009,0.69016,0.8771158456802368
177.01,0.67227,0.8439517021179199
177.011,0.67482,0.8690758347511292
177.012,0.6876,0.916526734828949
177.013,0.67482,0.916849672794342
177.014,0.6646,0.9094545841217041
177.015,0.69527,0.8609876036643982
177.016,0.65693,0.9534029364585876
177.017,0.65693,0.946649968624115
177.018,0.70294,0.8316226601600647
177.019,0.71061,0.8505066633224487
177.02,0.63904,0.8095088601112366
177.021,0.64415,0.9047127366065979
177.022,0.69272,0.8441300392150879
177.023,0.67227,0.6002123355865479
177.024,0.64415,0.635502815246582
177.025,0.64671,0.7665599584579468
177.026,0.66716,0.7292730808258057
177.027,0.63393,0.584518551826477
177.028,0.64926,0.5310307741165161
177.029,0.65949,0.6065057516098022
177.03,0.61603,0.7672266960144043
177.031,0.62115,0.6897406578063965
177.032,0.62881,0.7004607915878296
177.033,0.62115,0.6165819764137268
177.034,0.61859,0.5060234069824219
177.035,0.6237,0.5239077806472778
177.036,0.60581,0.8304466605186462
177.037,0.59814,0.5748959183692932
177.038,0.6237,0.6048743724822998
177.039,0.6007,0.705352246761322
177.04,0.6007,0.7338149547576904
177.041,0.61092,0.4866139888763428
177.042,0.6007,0.7282570004463196
177.043,0.61348,0.47943878173828125
177.044,0.59047,0.48951709270477295
177.045,0.58536,0.7701703310012817
177.046,0.5828,0.6763355731964111
177.047,0.5828,0.7466256022453308
177.048,0.5828,0.21659326553344727
177.049,0.56747,6.945021141291363e-06
177.05,0.58536,6.067140475352062e-06
177.051,0.57258,3.94561220673495e-06
177.052,0.57513,3.5681189274328062e-06
177.053,0.57002,7.672088941035327e-06
177.054,0.5828,1.2188270375190768e-05
177.055,0.56491,7.548305802629329e-06
177.056,0.57769,7.999702575034462e-06
177.057,0.56235,7.954277862154413e-06
177.058,0.5598,7.172657205956057e-06
177.059,0.55469,4.254151463101152e-06
177.06,0.56747,2.3429944121744484e-05
177.061,0.53424,6.990738711465383e-06
177.062,0.55213,1.0747748092398979e-05
177.063,0.57002,9.888823115034029e-06
177.064,0.5419,1.674068471402279e-06
177.065,0.55724,2.8718252451653825e-06
177.066,0.56235,1.0318374734197278e-05
177.067,0.54702,2.8557824407471344e-06
177.068,0.5419,1.2956897990079597e-06
177.069,0.5598,5.790423074358841e-06
177.07,0.53679,8.96816527529154e-06
177.071,0.53935,1.084324685507454e-05
177.072,0.53424,3.575619757612003e-06
177.073,0.53935,4.784233897225931e-05
177.074,0.54702,2.022148237301735e-06
177.075,0.5419,1.862643557615229e-06
177.076,0.5189,3.94975722883828e-06
177.077,0.52912,4.5311549001780804e-06
177.078,0.54446,1.918681664392352e-05
177.079,0.52912,2.194817625422729e-06
177.08,0.5419,2.3102725208445918e-06
177.081,0.52657,1.0449266483192332e-05
177.082,0.52401,5.657039309880929e-06
177.083,0.5189,6.157143161544809e-06
177.084,0.52401,3.304026904515922e-06
177.085,0.52146,2.1791540802951204e-06
177.086,0.52146,2.726995489865658e-06
177.087,0.52401,2.50339689955581e-06
177.088,0.51634,2.5580995952623198e-06
177.089,0.52401,3.391701966393157e-06
177.09,0.50867,7.980042937560938e-06
177.091,0.50867,1.0763667887658812e-05
177.092,0.50612,2.4163032321666833e-06
177.093,0.51634,3.0752403290534858e-06
177.094,0.52401,2.20542151510017e-05
177.095,0.52912,2.7420219339546748e-06
177.096,0.53424,3.0678879738843534e-06
177.097,0.52657,6.419986220862484e-06
177.098,0.51379,2.8698266305582365e-06
177.099,0.50356,2.6625525606505107e-06
177.1,0.52912,4.2565902731439564e-06
177.101,0.51123,7.561873189843027e-06
177.102,0.51634,1.5722566786280368e-06
177.103,0.52146,2.9647781047970057e-06
177.104,0.52657,4.290388460503891e-06
177.105,0.5189,3.6831033867201768e-06
177.106,0.50867,2.1273287984513445e-06
177.107,0.53168,2.2470781004813034e-06
177.108,0.52657,3.1418569506058702e-06
177.109,0.52657,1.7156795593109564e-06
177.11,0.52401,2.237707121821586e-06
177.111,0.52912,3.7744134715467226e-06
177.112,0.5189,3.0475746370939305e-06
177.113,0.53424,9.583647624822333e-06
177.114,0.52912,2.9759760309389094e-06
177.115,0.53679,4.021847416879609e-06
177.116,0.53424,1.924897560456884e-06
177.117,0.53424,4.219447873765603e-06
177.118,0.53424,1.2688864217125229e-06
177.119,0.54446,1.3653311725647654e-06
177.12,0.52657,2.4892628971429076e-06
177.121,0.53679,2.00196973310085e-06
177.122,0.5189,1.9510305264702765e-06
177.123,0.5189,3.722930728145002e-07
177.124,0.53424,9.561950946590514e-07
177.125,0.52401,2.6781813176057767e-06
177.126,0.52912,1.0392521971880342e-06
177.127,0.50356,1.5431423889822327e-06
177.128,0.53679,6.485677204182139e-07
177.129,0.52912,5.260623083813698e-07
177.13,0.5189,2.144342943211086e-06
177.131,0.5189,1.1865984106407268e-06
177.132,0.50101,2.8799929623346543e-06
177.133,0.50867,1.6456015146104619e-06
177.134,0.50867,1.2414791399351088e-06
177.135,0.5189,1.1146943279527477e-06
177.136,0.52146,1.853906610449485e-06
177.137,0.51634,1.0059253554572933e-06
177.138,0.51123,8.163535767380381e-07
177.139,0.50612,1.0647347608028213e-06
177.14,0.48823,2.7220639822189696e-06
177.141,0.49845,9.589932687958935e-07
177.142,0.50356,5.694988089999242e-07
177.143,0.50101,6.364674618453137e-07
177.144,0.50101,8.410257805735455e-07
177.145,0.50356,2.9804893983964575e-06
177.146,0.5189,3.567935209503048e-07
177.147,0.52401,1.0231527767246007e-06
177.148,0.50101,2.1169700630707666e-05
177.149,0.50612,3.1650230880586605e-08
177.15,0.51123,5.2496371694132904e-08
177.151,0.50101,5.381914647273334e-08
177.152,0.49845,5.1699547753969455e-08
177.153,0.52146,1.8568903215054888e-07
177.154,0.50867,2.1658622983977693e-07
177.155,0.49589,9.781550858178889e-08
177.156,0.50356,1.6986032846944e-07
177.157,0.50356,1.967032545735492e-07
177.158,0.50101,1.3650404184772924e-07
177.159,0.50356,1.2891764811229223e-07
177.16,0.50612,4.3261650262138573e-08
177.161,0.52657,1.3610069515834766e-07
177.162,0.52401,1.9470215306682803e-07
177.163,0.51379,5.9045330402796026e-08
177.164,0.52912,1.1777432717963165e-07
177.165,0.51379,1.8537285484399035e-07
177.166,0.51123,5.513274814461511e-08
177.167,0.51634,5.8700933891486784e-08
177.168,0.5189,7.253852629673929e-08
177.169,0.52146,7.105725785550021e-08
177.17,0.51634,2.2916920272564312e-07
177.171,0.5189,6.699228549678082e-08
177.172,0.5189,1.522981278867519e-07
177.173,0.53168,2.6544242359705095e-07
177.174,0.53424,8.68057156822033e-07
177.175,0.50612,1.8137473034585128e-06
177.176,0.51634,1.4743329757038737e-07
177.177,0.5189,1.0272846111547551e-06
177.178,0.52657,7.029722723927989e-07
177.179,0.52146,2.54722181125544e-07
177.18,0.54446,1.0376577392889885e-06
177.181,0.55213,1.9722519937204197e-06
177.182,0.52401,1.3201076853874838e-06
177.183,0.52657,1.8947352486975433e-07
177.184,0.52401,1.206344791171432e-06
177.185,0.5419,3.2453561971124145e-07
177.186,0.52912,6.336669571282982e-07
177.187,0.52401,3.0953026453062193e-07
177.188,0.53424,4.517303580087173e-07
177.189,0.51379,3.4174061624980823e-07
177.19,0.51123,3.397764771762013e-07
177.191,0.50612,3.2164125514100306e-06
177.192,0.51379,2.282944819853583e-07
177.193,0.51634,5.302262024997617e-07
177.194,0.51634,7.163300779211568e-07
177.195,0.50356,5.45950797459227e-07
177.196,0.50356,1.2997826388527756e-06
177.197,0.49845,4.889612910119467e-07
177.198,0.52657,0.0013109572464600205
177.199,0.49589,3.476639562904893e-07
177.2,0.49334,1.221754502012118e-07
177.201,0.50101,3.4379937119410897e-07
177.202,0.48823,8.484722258117472e-08
177.203,0.49845,1.257470643167835e-07
177.204,0.50101,7.138613256074677e-08
177.205,0.48823,9.804619338638076e-08
177.206,0.49845,8.012088414943719e-08
177.207,0.455,1.95144949088899e-07
177.208,0.48056,1.894637762234197e-07
177.209,0.48567,1.2321932274517167e-07
177.21,0.49334,8.922528138555208e-08
177.211,0.47544,4.602614467330568e-08
177.212,0.48567,2.8514475047813903e-07
177.213,0.49334,1.3703359513783653e-07
177.214,0.47289,1.0272174222336616e-07
177.215,0.47544,1.8248290700739744e-07
177.216,0.48823,6.408893682419148e-08
177.217,0.49589,2.4684024424459494e-07
177.218,0.48056,7.364894827333046e-08
177.219,0.48056,3.694814836308069e-07
177.22,0.49334,8.82825474946003e-08
177.221,0.48311,2.748310521383246e-07
177.222,0.49078,1.3021220013342827e-07
177.223,0.49078,4.122530299355276e-06
177.224,0.48823,1.372756173623202e-06
177.225,0.49589,2.9189613997004926e-06
177.226,0.49589,2.7241026145929936e-06
177.227,0.49589,1.2778363043253194e-06
177.228,0.48056,1.7206542679559789e-06
177.229,0.47544,3.382753902769764e-06
177.23,0.47033,2.714478569032508e-06
177.231,0.49589,3.4857796435971977e-06
177.232,0.48056,1.8612886378832627e-06
177.233,0.478,2.7075082016381202e-06
177.234,0.47289,7.680819749111834e-07
177.235,0.46778,2.8393662887538085e-06
177.236,0.47033,1.0155284826396382e-06
177.237,0.49334,3.0111507385299774e-06
177.238,0.478,2.3577938463859027e-06
177.239,0.48567,1.6833619156386703e-06
177.24,0.48567,1.3094161204207921e-06
177.241,0.478,1.7235563518624986e-06
177.242,0.46522,2.031278881986509e-06
177.243,0.46778,3.7374913972598733e-06
177.244,0.48823,2.0915770164720016e-06
177.245,0.47033,6.6172046899737325e-06
177.246,0.48311,3.1673773719376186e-06
177.247,0.46011,4.905436981061939e-06
177.248,0.46011,9.431715284335951e-07
177.249,0.47544,6.130843530627317e-07
177.25,0.48056,1.7472405033913674e-06
177.251,0.455,2.4831433620420285e-06
177.252,0.46266,1.5562646922262502e-06
177.253,0.46778,6.576681244041538e-07
177.254,0.46522,2.9855104912712704e-06
177.255,0.46266,1.9769370283029275e-06
177.256,0.45755,1.3283910220707185e-06
177.257,0.47033,1.3954181667941157e-06
177.258,0.46266,2.5759654818102717e-06
177.259,0.45755,1.202812313749746e-06
177.26,0.46522,1.663248895056313e-06
177.261,0.46011,1.385085965921462e-06
177.262,0.4371,7.86274904385209e-06
177.263,0.45755,3.9346440416920814e-07
177.264,0.46011,2.5523922886350192e-06
177.265,0.44221,8.690163326718903e-07
177.266,0.44988,6.876073257444659e-07
177.267,0.455,3.2476330034114653e-06
