t,ch1,ch1_marked,ch1_ai_marked
199.063,0.55724,0.0,1.1877070392074527e-05
199.064,0.54957,0.0,1.810868525353726e-05
199.065,0.55724,0.0,1.1045525752706452e-05
199.066,0.56491,0.0,2.313058473646379e-07
199.067,0.5598,0.0,4.149703727307497e-06
199.068,0.55724,0.0,3.902039316017181e-05
199.069,0.5419,0.0,3.11241383315064e-05
199.07,0.55724,0.0,6.806186775065726e-06
199.071,0.57513,0.0,3.728971705641016e-06
199.072,0.56491,0.0,6.090242095524445e-05
199.073,0.52912,0.0,4.282850932213478e-05
199.074,0.55724,0.0,2.9517403163481504e-05
199.075,0.54702,0.0,2.3064972083375324e-06
199.076,0.53424,0.0,6.253287210711278e-06
199.077,0.54446,0.0,5.949366368440678e-06
199.078,0.5419,0.0,3.469640887487913e-06
199.079,0.54702,0.0,4.274666594028531e-07
199.08,0.5598,0.0,1.6843607681948924e-06
199.081,0.54702,0.0,2.0653739341014448e-07
199.082,0.53424,0.0,7.074048653521459e-07
199.083,0.5598,0.0,1.403317355652689e-06
199.084,0.5598,0.0,9.951555739462492e-07
199.085,0.53168,0.0,1.1514425750647206e-06
199.086,0.5419,0.0,1.7174397726194004e-07
199.087,0.55469,0.0,5.948209604866861e-07
199.088,0.56491,0.0,6.5078834268206265e-06
199.089,0.52912,0.0,1.0371871894676589e-07
199.09,0.54446,0.0,2.819479902882449e-07
199.091,0.55469,0.0,7.779706656663166e-09
199.092,0.53935,0.0,1.5490210216739797e-06
199.093,0.53679,0.0,1.2175473784736826e-07
199.094,0.54957,0.0,1.0533995009609498e-06
199.095,0.55724,0.0,1.2905412631880608e-06
199.096,0.57258,0.0,1.9967734260717407e-05
199.097,0.5598,0.0,4.677035576605704e-06
199.098,0.55724,0.0,1.0239688890578693e-05
199.099,0.55213,0.0,9.297858014178928e-06
199.1,0.54446,0.0,3.565281986084301e-06
199.101,0.54957,0.0,1.108201286115218e-05
199.102,0.55469,0.0,1.5067264939716551e-05
199.103,0.5598,0.0,1.551467903482262e-05
199.104,0.55213,0.0,0.0001365684292977
199.105,0.55469,0.0,6.206588295754045e-06
199.106,0.57513,0.0,2.59717671724502e-06
199.107,0.57002,0.0,2.757045513135381e-05
199.108,0.55469,0.0,2.508221768948715e-06
199.109,0.55213,0.0,3.194441546838789e-07
199.11,0.56747,0.0,1.2647473113247545e-06
199.111,0.56235,0.0,4.2736678551591467e-07
199.112,0.57513,0.0,2.0813368806216204e-09
199.113,0.5598,0.0,6.459686119342223e-09
199.114,0.56235,0.0,2.849167790586193e-09
199.115,0.54957,0.0,1.858626919037931e-09
199.116,0.56491,0.0,4.074782822272027e-08
199.117,0.56235,0.0,7.268766033519114e-09
199.118,0.57513,0.0,1.577285679843499e-08
199.119,0.55724,0.0,1.660384540969062e-08
199.12,0.55469,0.0,2.55123977499494e-10
199.121,0.56491,0.0,7.64428798039063e-11
199.122,0.55724,0.0,2.328658377237502e-09
199.123,0.54957,0.0,1.434035468150796e-08
199.124,0.55469,0.0,2.438687030092978e-09
199.125,0.53935,0.0,4.875367221046645e-09
199.126,0.55724,0.0,4.181686996673761e-09
199.127,0.53424,0.0,2.7744546216013084e-08
199.128,0.5419,0.0,3.0155216990124245e-08
199.129,0.55213,0.0,1.6632245802838952e-08
199.13,0.54702,0.0,7.615120978243797e-08
199.131,0.54957,0.0,1.360830670371626e-09
199.132,0.53935,0.0,9.551449908773435e-11
199.133,0.53935,0.0,4.0485467756035115e-10
199.134,0.54446,0.0,1.43180258760367e-08
199.135,0.52657,0.0,7.583037531233572e-10
199.136,0.5419,0.0,1.707277319518141e-09
199.137,0.53679,0.0,7.941500235197904e-10
199.138,0.54702,0.0,1.247811298732415e-09
199.139,0.53935,0.0,6.862725943079795e-09
199.14,0.54957,0.0,3.287878413971157e-08
199.141,0.53168,0.0,8.969579523565582e-10
199.142,0.53935,0.0,9.0943572672586e-09
199.143,0.53424,0.0,1.0889485757559214e-08
199.144,0.53424,0.0,4.7740522646222425e-09
199.145,0.53424,0.0,3.3071775873416703e-10
199.146,0.55724,0.0,2.360634354658941e-08
199.147,0.51379,0.0,6.11584727305825e-10
199.148,0.5419,0.0,1.7702630472626881e-09
199.149,0.53424,0.0,3.1095925834279114e-10
199.15,0.52912,0.0,2.8903435200788863e-10
199.151,0.53424,0.0,5.4211284766791934e-11
199.152,0.53168,0.0,2.7039304129061748e-09
199.153,0.54446,0.0,8.092531977865747e-09
199.154,0.54702,0.0,1.2773320179348957e-08
199.155,0.52912,0.0,9.853943438997705e-09
199.156,0.53935,0.0,3.0680535889615604e-09
199.157,0.55213,0.0,1.6552825776727786e-10
199.158,0.53424,0.0,2.5678641435433747e-09
199.159,0.52657,0.0,6.7707648376824644e-09
199.16,0.51634,0.0,8.061047651608534e-08
199.161,0.54446,0.0,1.521557813077834e-08
199.162,0.5419,0.0,1.3718998559397733e-07
199.163,0.54957,0.0,1.0483629608870616e-07
199.164,0.5419,0.0,1.1539772470925411e-09
199.165,0.54446,0.0,8.100206727590376e-09
199.166,0.53679,0.0,3.261593439773946e-09
199.167,0.51634,0.0,7.15566494946529e-09
199.168,0.54446,0.0,8.451929822683724e-09
199.169,0.53935,0.0,1.2102675306380206e-08
199.17,0.55213,0.0,1.0951214379772978e-09
199.171,0.54446,0.0,7.773210519701479e-09
199.172,0.52912,0.0,3.644496970878208e-08
199.173,0.53935,0.0,1.2009996908091125e-07
199.174,0.53424,0.0,1.747694322595805e-09
199.175,0.52146,0.0,4.437946010682481e-09
199.176,0.5419,0.0,1.0007834561065463e-09
199.177,0.53935,0.0,2.9233376830362085e-10
199.178,0.52146,0.0,1.771340407685784e-09
199.179,0.53168,0.0,5.182102524869947e-10
199.18,0.54957,0.0,6.6657683817084035e-09
199.181,0.53424,0.0,1.1192237414636708e-10
199.182,0.52912,0.0,6.370377003683814e-10
199.183,0.52146,0.0,5.263738889205172e-10
199.184,0.52912,0.0,2.0841652847991554e-09
199.185,0.53168,0.0,7.942151381001851e-10
199.186,0.5419,0.0,5.194871643965371e-09
199.187,0.52657,0.0,9.457953531466501e-09
199.188,0.51123,0.0,1.7324439660626467e-09
199.189,0.51379,0.0,6.107736094662641e-09
199.19,0.5189,0.0,1.8948487223724442e-08
199.191,0.53168,0.0,5.4576995700550406e-11
199.192,0.52657,0.0,2.1613479894710963e-09
199.193,0.52912,0.0,6.5869536491902644e-09
199.194,0.5189,0.0,5.199531027955118e-09
199.195,0.51379,0.0,4.107140938458542e-08
199.196,0.51379,0.0,3.828485972690032e-09
199.197,0.50356,0.0,6.748254399724374e-09
199.198,0.50612,0.0,2.983237656906112e-09
199.199,0.49845,0.0,1.5454570956308092e-08
199.2,0.49845,0.0,2.9624466435507202e-08
199.201,0.51123,0.0,2.595161641139043e-09
199.202,0.50101,0.0,1.8662724698970123e-08
199.203,0.50101,0.0,3.7837693867004425e-08
199.204,0.51123,0.0,1.1203761474121166e-08
199.205,0.49589,0.0,2.625746009510266e-10
199.206,0.49078,0.0,8.79797124042625e-10
199.207,0.48311,0.0,6.672443708666265e-10
199.208,0.50101,0.0,1.55188673023332e-09
199.209,0.50612,0.0,9.064722861218399e-10
199.21,0.49589,0.0,3.658871206013714e-09
199.211,0.46778,0.0,8.38512870249275e-10
199.212,0.46778,0.0,4.548571241880239e-10
199.213,0.47033,0.0,2.680486561879025e-11
199.214,0.48567,0.0,1.1304163161085512e-10
199.215,0.49078,0.0,4.5436179124669345e-11
199.216,0.47289,0.0,1.0351935975094759e-10
199.217,0.48823,0.0,6.551832102026648e-13
199.218,0.48311,0.0,1.18658419678494e-13
199.219,0.48567,0.0,4.181168486525749e-13
199.22,0.45755,0.0,5.828191458633926e-15
199.221,0.46778,0.0,2.0311962561133525e-13
199.222,0.44733,0.0,2.336577654450667e-13
199.223,0.45244,0.0,5.915032325705047e-14
199.224,0.45755,0.0,1.3171703311387617e-12
199.225,0.44221,0.0,4.616972169163569e-12
199.226,0.45755,0.0,3.0808050555108935e-11
199.227,0.44988,0.0,8.148214741821036e-12
199.228,0.45244,0.0,1.276687089379891e-11
199.229,0.45755,0.0,4.421548197020009e-12
199.23,0.42943,0.0,2.9369208887769505e-12
199.231,0.45755,0.0,3.1920982784122698e-12
199.232,0.44477,0.0,9.716409534593629e-13
199.233,0.45755,0.0,2.9563500085483248e-12
199.234,0.43199,0.0,1.1618777771491009e-12
199.235,0.43455,0.0,2.8344890995977993e-13
199.236,0.42432,0.0,4.425522014822603e-12
199.237,0.44733,0.0,3.3621907341574438e-12
199.238,0.4371,0.0,1.6193066852687732e-12
199.239,0.44733,0.0,3.1918381132589595e-11
199.24,0.42688,0.0,3.644323124524229e-12
199.241,0.43199,0.0,1.9480046048458988e-11
199.242,0.455,0.0,1.4699184924804598e-10
199.243,0.44221,0.0,1.6245396694536396e-10
199.244,0.46011,0.0,5.8023488791469895e-11
199.245,0.455,0.0,4.035847003813764e-11
199.246,0.44221,0.0,7.616470822091603e-12
199.247,0.44733,0.0,1.0250092875169205e-12
199.248,0.44477,0.0,1.1710709442100398e-12
199.249,0.44988,0.0,5.282871579428975e-13
199.25,0.46266,0.0,1.762897147055201e-13
199.251,0.44221,0.0,9.5276332667555e-15
199.252,0.44221,0.0,1.030066310026001e-11
199.253,0.44477,0.0,5.8061017799149184e-11
199.254,0.46522,0.0,1.0430138523698228e-11
199.255,0.45755,0.0,1.9214106694587227e-10
199.256,0.46778,0.0,1.6084812301531137e-11
199.257,0.46011,0.0,9.577683784955936e-11
199.258,0.45755,0.0,1.6150353623900493e-11
199.259,0.44477,0.0,1.4205734028341357e-12
199.26,0.455,0.0,8.939315399025816e-10
199.261,0.44988,0.0,9.86390302770701e-10
199.262,0.44988,0.0,3.854583041640325e-10
199.263,0.46778,0.0,1.6798558377661976e-10
199.264,0.47033,0.0,1.5581799739372568e-10
199.265,0.46011,0.0,6.807141222225921e-12
199.266,0.455,0.0,6.234128768767278e-10
199.267,0.46778,0.0,5.0489234321160475e-11
199.268,0.46266,0.0,8.642419245530329e-12
199.269,0.45755,0.0,4.2401290811788777e-11
199.27,0.45244,0.0,3.133918038272787e-12
199.271,0.44477,0.0,3.376534728899428e-12
199.272,0.46011,0.0,5.278462996555211e-12
199.273,0.44988,0.0,5.627042343366029e-13
199.274,0.44733,0.0,6.462248813322857e-13
199.275,0.44477,0.0,1.83554045444026e-13
199.276,0.44733,0.0,1.855613319251548e-12
199.277,0.44733,0.0,8.60066006044477e-14
199.278,0.455,0.0,6.658363096989639e-12
199.279,0.43199,0.0,1.2356033730898108e-11
199.28,0.46266,0.0,3.883292559042628e-12
199.281,0.44733,0.0,2.340262966055162e-12
199.282,0.43199,0.0,1.0648493805470729e-12
199.283,0.43455,0.0,6.837731336001296e-13
199.284,0.43455,0.0,8.945876639021143e-15
199.285,0.43455,0.0,4.007728664993243e-13
199.286,0.4371,0.0,6.067600662494144e-15
199.287,0.45244,0.0,2.8052076110683486e-14
199.288,0.43966,0.0,1.1385859702978118e-12
199.289,0.42943,0.0,3.148332939836851e-12
199.29,0.44477,0.0,3.05883926044262e-13
199.291,0.41921,0.0,2.8669956152519403e-15
199.292,0.42432,0.0,3.9257229330355934e-14
199.293,0.42943,0.0,2.220321196593888e-14
199.294,0.43966,0.0,2.0382674226823025e-13
199.295,0.43966,0.0,7.718625848337438e-15
199.296,0.43455,0.0,6.529198297473837e-14
199.297,0.42177,0.0,6.809527984888429e-13
199.298,0.41665,0.0,3.7771733657487865e-11
199.299,0.42943,0.0,5.1116062771416886e-11
199.3,0.42688,0.0,5.7856837376579755e-11
199.301,0.42943,0.0,1.3421581554484696e-12
199.302,0.43966,0.0,1.8053830999620324e-11
199.303,0.4371,0.0,1.7740919844300151e-10
199.304,0.42177,0.0,7.666087209479143e-11
199.305,0.42177,0.0,3.51181236868392e-11
199.306,0.42432,0.0,1.427286622224244e-09
199.307,0.42177,0.0,1.8494397124868558e-09
199.308,0.44221,0.0,4.5738529630412467e-10
199.309,0.43966,0.0,8.99853913605142e-10
199.31,0.42432,0.0,6.740600078103398e-09
199.311,0.41921,0.0,2.3538935245426273e-09
199.312,0.42177,0.0,5.651308754295313e-09
199.313,0.42177,0.0,4.446834456217631e-09
199.314,0.4141,0.0,1.471366584127054e-09
199.315,0.42943,0.0,7.04569125264953e-10
199.316,0.42177,0.0,3.7206604464046222e-09
199.317,0.40132,0.0,7.32543636861038e-10
199.318,0.42943,0.0,5.227593025125543e-09
199.319,0.4141,0.0,6.846459510434496e-10
199.32,0.4141,0.0,3.731557285391318e-08
199.321,0.41154,0.0,9.57601375972672e-09
199.322,0.41665,0.0,2.783448360688112e-09
199.323,0.40898,0.0,1.5651743296984932e-06
199.324,0.41921,0.0,1.272762943926864e-07
199.325,0.40898,0.0,6.57903385103964e-08
199.326,0.41665,0.0,4.4667199716741386e-08
199.327,0.4141,0.0,2.645311383275839e-07
199.328,0.4141,0.0,8.108357008040913e-08
199.329,0.3962,0.0,3.874474430176633e-08
199.33,0.40132,0.0,4.583927548651445e-08
199.331,0.41665,0.0,5.79637837727631e-10
199.332,0.40898,0.0,2.9456954209194922e-08
199.333,0.41921,0.0,1.2562986206887672e-09
199.334,0.41665,0.0,3.2184832576831472e-09
199.335,0.4141,0.0,2.437950674671896e-10
199.336,0.40898,0.0,3.366031342544318e-10
199.337,0.40387,0.0,2.0538297451633267e-10
199.338,0.41921,0.0,2.3625959522100004e-10
199.339,0.41154,0.0,1.3506827600817672e-10
199.34,0.41154,0.0,3.3092914519805556e-10
199.341,0.3962,0.0,1.2177741037788792e-09
199.342,0.40898,0.0,5.394724666984985e-10
199.343,0.42688,0.0,5.296992358627684e-11
199.344,0.42688,0.0,2.5532015390794527e-10
199.345,0.42177,0.0,9.036097564640856e-11
199.346,0.41154,0.0,1.4134146110456047e-11
199.347,0.40643,0.0,6.244990635728698e-11
199.348,0.4141,0.0,3.9622446990073e-10
199.349,0.41921,0.0,1.29901400747201e-09
199.35,0.3962,0.0,7.915962108029362e-09
199.351,0.41921,0.0,4.246623497294877e-09
199.352,0.43455,0.0,4.397698177838194e-11
199.353,0.43966,0.0,4.2974418468233456e-10
199.354,0.40387,0.0,3.5650447038904076e-09
199.355,0.42177,0.0,5.75676895042676e-10
199.356,0.41921,0.0,3.5631464445629035e-10
199.357,0.4141,0.0,2.6976645917109465e-10
199.358,0.42943,0.0,7.885800346052463e-11
199.359,0.4141,0.0,2.891065720156405e-10
199.36,0.41665,0.0,8.366517478819443e-10
199.361,0.42177,0.0,8.982894983411427e-11
199.362,0.4141,0.0,3.170957940668018e-11
199.363,0.41921,0.0,1.5727780189322968e-10
199.364,0.43966,0.0,1.7906273686030258e-10
199.365,0.42432,0.0,4.358135033410981e-11
199.366,0.40643,0.0,1.6831029842415137e-12
199.367,0.4141,0.0,3.680049158200777e-13
199.368,0.41154,0.0,1.4093113611876597e-12
199.369,0.40387,0.0,2.7044217559835104e-12
199.37,0.41665,0.0,4.521440947341526e-12
199.371,0.43966,0.0,1.3697528354617017e-12
199.372,0.39365,0.0,1.901724003966488e-12
199.373,0.38087,0.0,7.245196630145667e-12
199.374,0.39876,0.0,6.226100364437048e-12
199.375,0.40898,0.0,2.941644428045009e-10
199.376,0.39109,0.0,1.876898430511892e-13
199.377,0.40132,0.0,1.1894994537964276e-11
199.378,0.39109,0.0,9.84069492560024e-10
199.379,0.37575,0.0,2.589322534163329e-09
199.38,0.39876,0.0,1.008878980357508e-09
199.381,0.42432,0.0,7.861069573067422e-10
199.382,0.40898,0.0,2.3049674668929043e-10
199.383,0.4141,0.0,5.4123053261356795e-11
199.384,0.38342,0.0,1.0890606638724876e-08
199.385,0.38854,0.0,8.314719468494044e-10
199.386,0.40643,0.0,1.587825204651949e-09
199.387,0.4141,0.0,3.508609180968847e-09
199.388,0.38342,0.0,4.139177445239284e-09
199.389,0.38854,0.0,1.3605037096908743e-09
199.39,0.39109,0.0,4.418764021352217e-09
199.391,0.40898,0.0,1.139113958714688e-08
199.392,0.39876,0.0,3.039816220962166e-08
199.393,0.39365,0.0,1.7713446709421987e-08
199.394,0.39365,0.0,3.346611521237719e-08
199.395,0.40643,0.0,5.47961214181214e-08
199.396,0.3962,0.0,1.6462141161355248e-07
199.397,0.42432,0.0,2.230055784480101e-08
199.398,0.39109,0.0,6.953484898986062e-07
199.399,0.38342,0.0,5.5798174969368126e-08
199.4,0.4141,0.0,1.6715657125132568e-07
199.401,0.40643,0.0,1.3839859258624188e-09
199.402,0.40898,0.0,4.416711263388606e-08
199.403,0.41154,0.0,4.595603009249771e-09
199.404,0.41921,0.0,1.4356358324363327e-09
199.405,0.42688,0.0,2.6336823832906475e-09
199.406,0.41665,0.0,7.188354516074469e-07
199.407,0.42688,0.0,2.542894321777567e-07
199.408,0.42432,0.0,1.8911865407034156e-09
199.409,0.40898,0.0,1.9429089448408376e-08
199.41,0.42688,0.0,2.981174418437149e-08
199.411,0.43455,0.0,5.494555033180859e-09
199.412,0.41665,0.0,4.322906832499029e-08
199.413,0.3962,0.0,1.3308728341598908e-08
199.414,0.40387,0.0,3.4505994506162097e-08
199.415,0.42943,0.0,4.433427847061466e-09
199.416,0.42177,0.0,3.285325345103729e-09
199.417,0.44477,0.0,1.2913711877615697e-08
199.418,0.40898,0.0,2.0700271718965272e-08
199.419,0.41921,0.0,1.1041872305384004e-08
199.42,0.41921,0.0,5.639109179611523e-09
199.421,0.4371,0.0,6.026021281968498e-08
199.422,0.4141,0.0,1.3461901460232184e-07
199.423,0.41921,0.0,1.977776946660015e-07
199.424,0.42688,0.0,7.970234605636507e-08
199.425,0.42432,0.0,4.732220588721248e-07
199.426,0.42943,0.0,7.703790470259264e-05
199.427,0.42943,0.0,7.377776455541607e-06
199.428,0.41921,0.0,2.111975845764391e-06
199.429,0.41665,0.0,4.259648449078668e-06
199.43,0.42943,0.0,1.0259354894515129e-05
199.431,0.42177,0.0,2.344751806049317e-07
199.432,0.43966,0.0,1.871957522325829e-07
199.433,0.42688,0.0,2.9131992960174102e-06
199.434,0.44988,0.0,1.2320257383180433e-06
199.435,0.42943,0.0,2.636418912516092e-06
199.436,0.42432,0.0,1.5350155081250705e-05
199.437,0.42177,0.0,1.0164508239540735e-06
199.438,0.43455,0.0,1.300988060393138e-06
199.439,0.45755,0.0,5.074345608591102e-06
199.44,0.4371,0.0,1.103718545891752e-06
199.441,0.4371,0.0,3.8984066463854106e-07
199.442,0.44733,0.0,6.983528692217078e-06
199.443,0.455,0.0,4.751249434775673e-06
199.444,0.44477,0.0,1.0745021427283064e-05
199.445,0.4371,0.0,3.907797236024635e-06
199.446,0.43966,0.0,1.6184323214929466e-07
199.447,0.4371,0.0,1.655287285018403e-08
199.448,0.45244,0.0,2.04357820621226e-06
199.449,0.46778,0.0,1.1191042176506016e-05
199.45,0.47033,0.0,2.280636635987321e-06
199.451,0.47544,0.0,1.91122162505053e-05
199.452,0.46011,0.0,5.560848148888908e-05
199.453,0.46522,0.0,1.883546428871341e-05
199.454,0.455,0.0,1.3143442174623488e-06
199.455,0.48056,0.0,2.503198629710824e-06
199.456,0.46266,0.0,2.9102502594469115e-06
199.457,0.48823,0.0,1.3602387127775728e-07
199.458,0.47033,0.0,4.975159754394554e-06
199.459,0.455,0.0,2.5829615424299845e-06
199.46,0.46778,0.0,2.574970721980208e-06
199.461,0.46778,0.0,8.873071237758268e-07
199.462,0.46778,0.0,5.072754305501803e-08
199.463,0.47544,0.0,2.007407573501041e-07
199.464,0.46011,0.0,4.588953004258656e-07
199.465,0.46266,0.0,1.284672748624871e-06
199.466,0.49334,0.0,2.1754115664407442e-07
199.467,0.48056,0.0,2.5933566405456083e-08
199.468,0.47033,0.0,5.412673544924473e-07
199.469,0.478,0.0,9.445730597690272e-07
199.47,0.48823,0.0,9.944546036422253e-06
199.471,0.47033,0.0,1.2799267778973444e-06
199.472,0.46778,0.0,1.239060225088906e-06
199.473,0.46522,0.0,2.010902449001151e-07
199.474,0.46522,0.0,6.3829306284901585e-09
199.475,0.46522,0.0,2.543723667258746e-07
199.476,0.47289,0.0,1.8777626564769893e-08
199.477,0.49078,0.0,1.2850183566115447e-06
199.478,0.48823,0.0,1.2371009688649792e-05
199.479,0.48056,0.0,1.3693148730453686e-06
199.48,0.46778,0.0,2.4633675366203533e-07
199.481,0.48056,0.0,8.105740789687843e-07
199.482,0.46778,0.0,9.274999683839267e-06
199.483,0.47033,0.0,2.214722371718381e-05
199.484,0.48311,0.0,0.0001256379764527
199.485,0.49078,0.0,3.5978653613710776e-05
199.486,0.478,0.0,0.0001085604599211
199.487,0.51634,0.0,0.0002434010530123
199.488,0.50101,0.0,0.000531951081939
199.489,0.51123,0.0,0.0002423892437946
199.49,0.51123,0.0,0.0002949424961116
199.491,0.52401,0.0,3.361989729455672e-05
199.492,0.49078,0.0,5.238103403826244e-05
199.493,0.50101,0.0,8.24381786515005e-05
199.494,0.53168,0.0,0.000278529478237
199.495,0.51634,0.0,9.120733011513948e-05
199.496,0.51379,0.0,2.038282946159597e-05
199.497,0.5189,0.0,0.0001428761024726
199.498,0.53168,0.0,0.0002723822544794
199.499,0.53935,0.0,0.0012580307666212
199.5,0.5419,0.0,0.0007492336444556
199.501,0.52146,0.0,0.0015028435736894
199.502,0.5419,0.0,0.0047628856264054
199.503,0.55469,0.0,0.0006595169543288
199.504,0.54446,0.0,0.0004148933221586
199.505,0.55213,0.0,0.0013171148020774
199.506,0.54957,0.0,0.0006929205846972
199.507,0.53679,0.0,0.0050912615843117
199.508,0.54957,0.0,0.0012757794465869
199.509,0.5419,0.0,0.0002579953288659
199.51,0.55213,0.0,0.0007853938150219
199.511,0.55213,0.0,0.0001736551930662
199.512,0.56235,0.0,0.0001556835486553
199.513,0.55469,0.0,7.961464689287823e-06
199.514,0.57258,0.0,1.939029607456177e-05
199.515,0.56747,0.0,7.947369340399746e-07
199.516,0.57258,0.0,4.079284917679615e-05
199.517,0.57258,0.0,4.385538886708673e-06
199.518,0.56747,0.0,1.451128082408104e-05
199.519,0.57258,0.0,1.6241701814578846e-05
199.52,0.57002,0.0,6.800185474276077e-06
199.521,0.55469,0.0,2.5500614810880502e-06
199.522,0.57002,0.0,3.549448820194812e-06
199.523,0.57769,0.0,2.5109716261795256e-06
199.524,0.5828,0.0,2.370677793805953e-05
199.525,0.57769,0.0,2.504676376702264e-05
199.526,0.57769,0.0,5.491623232956045e-05
199.527,0.59047,0.0,0.0001100719309761
199.528,0.57513,0.0,9.770876204129308e-06
199.529,0.58792,0.0,1.7662739992374554e-05
199.53,0.57513,0.0,4.822642949875444e-06
199.531,0.56491,0.0,0.0001691394427325
199.532,0.58536,0.0,9.497420251136646e-06
199.533,0.56747,0.0,4.677302968048025e-06
199.534,0.59047,0.0,4.303019522922114e-07
199.535,0.57258,0.0,8.806191908661276e-05
199.536,0.57002,0.0,8.127220098685939e-06
199.537,0.5828,0.0,1.954022991412785e-06
199.538,0.58025,0.0,6.653875175288704e-07
199.539,0.57769,0.0,1.6284815274048017e-06
199.54,0.56491,0.0,2.4474769588778145e-07
199.541,0.57513,0.0,5.458690566229052e-07
199.542,0.58025,0.0,1.1041748848583668e-07
199.543,0.57513,0.0,1.8427366512696608e-06
199.544,0.57513,0.0,2.163031240343116e-06
199.545,0.55213,0.0,8.833455922285793e-07
199.546,0.56491,0.0,4.37005019193748e-06
199.547,0.55724,0.0,1.2511057434494433e-07
199.548,0.58536,0.0,6.948546342755435e-07
199.549,0.57002,0.0,1.7920062873599818e-06
199.55,0.54957,0.0,2.097345713991672e-06
199.551,0.54957,0.0,2.828658125508809e-06
199.552,0.56747,0.0,4.071666990057565e-05
199.553,0.57769,0.0,8.096075362118427e-06
199.554,0.58025,0.0,1.2540886018541642e-05
199.555,0.56235,0.0,3.191956056980416e-05
199.556,0.54957,0.0,8.868240911397152e-06
199.557,0.56235,0.0,1.363498995488044e-06
199.558,0.55213,0.0,0.0598212778568267
199.559,0.58025,0.0,0.0125794857740402
199.56,0.54957,0.0,0.0483846291899681
199.561,0.56747,0.0,0.0084340618923306
199.562,0.55724,0.0,0.0192220732569694
199.563,0.55469,0.0,0.005310671404004
199.564,0.54957,0.0,0.0359209552407264
199.565,0.56235,0.0,0.025037981569767
199.566,0.56747,0.0,0.0178754571825265
199.567,0.55469,0.0,0.2021122872829437
199.568,0.55724,0.0,0.0727752745151519
199.569,0.54446,0.0,0.0168243460357189
199.57,0.5598,0.0,0.0235514137893915
199.571,0.53935,0.0,0.0094598839059472
199.572,0.55213,0.0,0.0088917417451739
199.573,0.57769,0.0,0.0013873203424736
199.574,0.56747,0.0,0.0007876231684349
199.575,0.54957,0.0,0.0005774562014266
199.576,0.53935,0.0,0.0010132186580449
199.577,0.5419,0.0,0.0037642011884599
199.578,0.53935,0.0,0.0055930563248693
199.579,0.56491,0.0,0.0024878880940377
199.58,0.5598,0.0,0.0059188278391957
199.581,0.56747,0.0,0.0063105239532887
199.582,0.57002,0.0,0.000663399870973
199.583,0.55724,0.0,0.0004345353809185
199.584,0.53935,0.0,0.0014433567412197
199.585,0.54702,0.0,0.0020727925002574
199.586,0.5419,0.0,9.543975465930998e-05
199.587,0.53168,0.0,7.147801079554483e-05
199.588,0.56235,0.0,0.0002323414519196
199.589,0.5598,0.0,0.0006924687186256
199.59,0.54957,0.0,0.0001066979384631
199.591,0.55469,0.0,0.0001012088468996
199.592,0.55724,0.0,0.0006681730155833
199.593,0.54702,0.0,0.0002028499729931
199.594,0.55724,0.0,0.0002918423851951
199.595,0.55213,0.0,0.0009159745532087
199.596,0.54446,0.0,0.0002450980246067
199.597,0.55213,0.0,4.824837014894001e-05
199.598,0.56491,0.0,0.0001438437902834
199.599,0.55213,0.0,0.0004276363179087
199.6,0.55213,0.0,0.0042587621137499
199.601,0.55213,0.0,0.0004737890849355
199.602,0.55469,0.0,0.0060348357073962
199.603,0.57002,0.0,8.198740397347137e-05
199.604,0.56491,0.0,0.0002785021206364
199.605,0.55213,0.0,0.0010446357773616
199.606,0.57258,0.0,0.0024739902000874
199.607,0.59047,0.0,0.0008219432202167
199.608,0.57513,0.0,0.0155553482472896
199.609,0.58025,0.0,0.0010817177826538
199.61,0.5828,0.0,0.1070221960544586
199.611,0.59047,0.0,0.0358659066259861
199.612,0.58536,0.0,0.0166689846664667
199.613,0.59303,0.0,0.003796501783654
199.614,0.59303,0.0,0.0048751216381788
199.615,0.59303,0.0,0.0004736233677249
199.616,0.60836,0.0,0.0030688592232763
199.617,0.59558,0.0,0.000260014552623
199.618,0.6007,0.0,0.0053380616009235
199.619,0.59047,0.0,0.0027790821623057
199.62,0.59047,0.0,0.0006480365991592
199.621,0.60581,0.0,6.28804309599218e-06
199.622,0.61092,0.0,3.5070977901341394e-05
199.623,0.59814,0.0,1.3899412806495093e-05
199.624,0.60581,0.0,1.6556461559957825e-05
199.625,0.60581,0.0,3.693411417771131e-05
199.626,0.6007,0.0,0.0006736281793564
199.627,0.61092,0.0,0.0011087656021118
199.628,0.60836,0.0,0.000946074607782
199.629,0.59814,0.0,0.0001030997518682
199.63,0.60325,0.0,0.0002418481599306
199.631,0.60325,0.0,0.0010468392865732
199.632,0.62626,0.0,0.0004098877252545
199.633,0.61859,0.0,0.0001980500819627
199.634,0.61859,0.0,0.0006971306283958
199.635,0.58792,0.0,0.001811777241528
199.636,0.57513,0.0,0.0017345389351248
199.637,0.61092,0.0,0.0010206451406702
199.638,0.62115,0.0,0.0134830512106418
199.639,0.60836,0.0,0.1282005757093429
199.64,0.6007,0.0,0.2783074676990509
199.641,0.60325,0.0,0.0745140686631202
199.642,0.60325,0.0,0.3008082211017608
199.643,0.59303,0.0,0.0077869705855846
199.644,0.61348,0.0,0.0104650715366005
199.645,0.60836,0.0,0.0528502948582172
199.646,0.59814,0.0,0.4173352122306824
